post_date,blog_id,post_title,meta_additional,post_url,post_text,meta_email,blog_url
,2222,Favourite Coral Blushes,,http://www.hotpinkmomma.com/,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=barely-branded,I love Maybelline color tattoos. They are probably the number one eye product I use on a daily basis. They work well as an eye shadow primer base or even as an eye shadow on their own. They do not crease and hold pigment really well. I find they are so versatile Here are the colours I currently own.              Left to right Barely Branded Barely Beige Inked in Pink Bad to the Bronze Pomegranate Punk Painted Purple      Although thesecoloursare gorgeous on their own they also look great paired with each other. Here are a couplecolourcombos that I really love.  Ive listed the colours from left to right         Barely Beige amp Painted Purple  Inked in Pink amp Pomegranate Punk  Bad to the Bronze amp Inked in Pink        Barely Beige amp Bad to the Bronze      Maybelline color tattoos make doing eye makeup really easy and quick. I cant wait to pick up more           Pin It    Tweet          This is a super simple look because its basically just winged out eyeliner and a bit of contouring. It took me less than 5 minutes to do. Hope you enjoy  Here are the finished eyes                   Maybelline Color Tattoo  Barely Branded  Lightly applied all over the lid up to the brow      Urban Decay 247 Glideon Eye Shadow Pencil  Clash  Using an angled eyeliner brush from the inner corner to the winged out edge      Urban Decay 247 Glideon Eye Shadow Pencil  Clash  Using an angled eyeliner brush and applied to the lower lash line      Any matte peach eyeshadow Mines from Artistik cosmetics  Using a fluffy brush blended through the crease connecting to the eyeliner.      Essence Get Big Lashes Mascara  2 coats on the top 1 coat on the bottom     Thats it Let me know what you think in a comment        Pin It    Tweet          With Spring approaching Ive really been wanting to do looks that include the colours peach turquoise and purple. So before I jump right into Spring I thought Id do one of my goto looks that I did this Winter. Its super easy only uses 2 eyeshadows and looks fantastic day or night. Hope you enjoy  Here are the finished eyes            And heres how I did it       Maybelline Color Tattoo Barely Branded  All over half of the lid from the inner corner to halfway and up to the crease      Maybelline Color Tattoo Bad to the Bronze  All over the second half of the lid blending the two colours in the middle      Maybelline Color Tattoo Bad to the Bronze  Line the bottom lash line using a fine liner brush      Hard Candy Stroke of Gorgeous Oh Fudge  Line the top lash line with a wing at the edge        Almay Get up and Grow Mascara  Two coats on the top lashes one coat on the bottom     Alright now enough with Winter and on to Spring        Pin It    Tweet          Ive done this eye shadow look in several videos recently and had a lot of requests to do a tutorial. I think the peach colour really makes green eyes pop but it would look great on any eye colour. I think its something thats totally doable for daytime and alsoworks as a soft smokey eye for night time. Hope you enjoy  Here are the finished eyes            And heres how I did it       Maybelline Color Tattoo  Barely Branded Apply all over lid up to the brow and in the inner tear duct corner. This acts as an eye shadow base and also highlights the brow bone and inner corner.      NYX Jumbo Eye Shadow Pencil  Yogurt Apply all over the lid stopping at the crease. Do not apply to inner tear duct corner.      Urban Decay Eye Shadow  Chopper Pack onto the area you applied Yogurt with a flat ended brush.      Urban Decay Eye Shadow  Naked Using a fluffy brush blend through the crease and into outer corner.      Urban Decay Eye Shadow  Naked Drag under the lower lashes connecting to the outer V.      Urban Decay Eye Shadow  Buck Apply into outer V to deepen the colour and blend blend blend.      Essence Long Lasting Eye Pencil  Hot Chocolate Rim top and bottom water lines.      Hard Candy Stroke of Gorgeous  Oh Fudge Apply to top lash line and flare out at the edge.        Almay Get up and Grow Apply 2 coats to top lashes .  Hard Candy 1000 lashes Apply 1 coat to bottom lashes.     Hope you liked this look Let me know in a comment if you have any requests        Pin It    Tweet,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=beauty-2,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
,2222,The Body Shop HAUL,,http://www.hotpinkmomma.com/?p=706,Comments 0       Related Posts     About Allison                     Cancel Reply                  Comment Feed for this Post             Didnt find any related posts                    About Allison  44 posts    Nothing here     Allisons RSS Feed,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=tarte-splendor,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=bad-to-the-bronze,I love Maybelline color tattoos. They are probably the number one eye product I use on a daily basis. They work well as an eye shadow primer base or even as an eye shadow on their own. They do not crease and hold pigment really well. I find they are so versatile Here are the colours I currently own.              Left to right Barely Branded Barely Beige Inked in Pink Bad to the Bronze Pomegranate Punk Painted Purple      Although thesecoloursare gorgeous on their own they also look great paired with each other. Here are a couplecolourcombos that I really love.  Ive listed the colours from left to right         Barely Beige amp Painted Purple  Inked in Pink amp Pomegranate Punk  Bad to the Bronze amp Inked in Pink        Barely Beige amp Bad to the Bronze      Maybelline color tattoos make doing eye makeup really easy and quick. I cant wait to pick up more           Pin It    Tweet          With Spring approaching Ive really been wanting to do looks that include the colours peach turquoise and purple. So before I jump right into Spring I thought Id do one of my goto looks that I did this Winter. Its super easy only uses 2 eyeshadows and looks fantastic day or night. Hope you enjoy  Here are the finished eyes            And heres how I did it       Maybelline Color Tattoo Barely Branded  All over half of the lid from the inner corner to halfway and up to the crease      Maybelline Color Tattoo Bad to the Bronze  All over the second half of the lid blending the two colours in the middle      Maybelline Color Tattoo Bad to the Bronze  Line the bottom lash line using a fine liner brush      Hard Candy Stroke of Gorgeous Oh Fudge  Line the top lash line with a wing at the edge        Almay Get up and Grow Mascara  Two coats on the top lashes one coat on the bottom     Alright now enough with Winter and on to Spring        Pin It    Tweet,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=nyx-pinched,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=milani-coralista,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=base,Maybelline Color Tattoo Combinations       0               8 months ago          by Allison       in Beauty               I love Maybelline color tattoos. They are probably the number one eye product I use on a daily basis. They work well as an eye shadow primer base or even as an eye shadow on their own. They do not crease and hold pigment really well. I find they are so versatile Here are the colours I currently own.              Left to right Barely Branded Barely Beige Inked in Pink Bad to the Bronze Pomegranate Punk Painted Purple      Although thesecoloursare gorgeous on their own they also look great paired with each other. Here are a couplecolourcombos that I really love.  Ive listed the colours from left to right         Barely Beige amp Painted Purple  Inked in Pink amp Pomegranate Punk  Bad to the Bronze amp Inked in Pink        Barely Beige amp Bad to the Bronze      Maybelline color tattoos make doing eye makeup really easy and quick. I cant wait to pick up more           Pin It    Tweet               allisonsvanity bad to the bronze barely beige barely branded base beauty blending cheap eye shadow color tattoo combinations drugstore eye shadow inked in pink makeup maybelline painted purple pigment pomegranate punk primer swatches,,www.hotpinkmomma.com
,2222,Posts tagged,,http://www.hotpinkmomma.com/?tag=maybelline-dream-bouncy-blush-candy-coral,90 day challenge  allharr  allisonsvanity  baby  barely branded  beauty  blending  body by vi  exercise  girl  hotpinkmomma  howto  in  journey  loss  makeup  maybelline color tattoo  mom  november  nursing  p90x  plus  points  recipe  running  sister  toddler  tutorial  visalus  vlog  vlogs  watchers  weight  weightloss  weight watchers  youtube,,www.hotpinkmomma.com
